Year,state,shape,total duration,mean duration,number of sightings
2011,ut,circular,1980.0,495.0,4
2011,ut,cylindrical,1500.0,1500.0,1
2011,ut,disk,2287.0,571.75,4
2011,ut,fireball,1860.0,372.0,5
2011,ut,flash,360.0,360.0,1
2011,ut,formation,1980.0,495.0,4
2011,ut,light,12503.0,735.4705882352941,17
2011,ut,polygonal,1080.0,540.0,2
2011,ut,triangular,120.0,120.0,1
2011,ut,unknown/other,2407.0,601.75,4
2011,va,changing,5400.0,5400.0,1
2011,va,circular,2940.0,588.0,5
2011,va,cylindrical,2437.0,609.25,4
2011,va,disk,1133.0,283.25,4
2011,va,fireball,1456.0,291.2,5
2011,va,flash,245.0,61.25,4
2011,va,formation,900.0,225.0,4
2011,va,light,7509.0,417.1666666666667,18
2011,va,ovoid,746.0,93.25,8
2011,va,polygonal,4380.0,625.7142857142857,7
2011,va,spherical,2378.0,297.25,8
2011,va,triangular,9330.0,1332.857142857143,7
2011,va,unknown/other,12545.0,1140.4545454545455,11
2011,vt,changing,300.0,300.0,1
2011,vt,circular,180.0,180.0,1
2011,vt,cylindrical,60.0,60.0,1
2011,vt,fireball,1590.0,397.5,4
2011,vt,flash,48.0,48.0,1
2011,vt,light,1560.0,312.0,5
2011,vt,oviod,300.0,300.0,1
2011,vt,polygonal,480.0,240.0,2
2011,vt,triangular,660.0,220.0,3
2011,vt,unknown/other,60.0,60.0,1
2011,wa,changing,7140.0,1785.0,4
2011,wa,circular,19056.0,866.1818181818181,22
2011,wa,cylindrical,1565.0,313.0,5
2011,wa,disk,7240.0,724.0,10
2011,wa,fireball,16744.5,669.78,25
2011,wa,flash,1851.0,308.5,6
2011,wa,formation,1704.0,170.4,10
2011,wa,light,44526.0,549.7037037037037,81
2011,wa,oviod,120.0,120.0,1
2011,wa,ovoid,7895.0,789.5,10
2011,wa,polygonal,43790.0,3649.1666666666665,12
2011,wa,spherical,33172.0,1507.8181818181818,22
2011,wa,triangular,17000.0,1214.2857142857142,14
2011,wa,unknown/other,29090.0,745.8974358974359,39
2011,wi,circular,4450.0,494.44444444444446,9
2011,wi,cylindrical,1800.0,1800.0,1
2011,wi,disk,1087.0,217.4,5
2011,wi,fireball,5343.0,333.9375,16
2011,wi,flash,1260.0,630.0,2
2011,wi,formation,614.0,204.66666666666666,3
2011,wi,light,11112.0,529.1428571428571,21
2011,wi,ovoid,4515.0,1505.0,3
2011,wi,polygonal,840.0,420.0,2
2011,wi,spherical,667.0,83.375,8
2011,wi,triangular,7454.0,496.93333333333334,15
2011,wi,unknown/other,1215256.5,81017.1,15
2011,wv,changing,120.0,120.0,1
2011,wv,circular,4260.0,1420.0,3
2011,wv,cylindrical,120.0,120.0,1
2011,wv,fireball,300.0,300.0,1
2011,wv,formation,300.0,300.0,1
2011,wv,light,2725.0,454.1666666666667,6
2011,wv,oviod,10.0,10.0,1
2011,wv,ovoid,602.0,200.66666666666666,3
2011,wv,polygonal,1500.0,750.0,2
2011,wv,triangular,30.0,15.0,2
2011,wv,unknown/other,7200.0,7200.0,1
2011,wy,changing,900.0,900.0,1
2011,wy,circular,4840.0,1210.0,4
2011,wy,cylindrical,2.0,2.0,1
2011,wy,light,827.0,118.14285714285714,7
2011,wy,spherical,21765.0,7255.0,3
2011,wy,triangular,15.0,15.0,1
2012,ak,circular,30.0,30.0,1
2012,ak,cylindrical,30.0,30.0,1
2012,ak,disk,300.0,300.0,1
2012,ak,fireball,1210.0,302.5,4
2012,ak,flash,1800.0,900.0,2
2012,ak,formation,420.0,420.0,1
2012,ak,light,25235.0,1261.75,20
2012,ak,ovoid,120.0,120.0,1
2012,ak,polygonal,1800.0,1800.0,1
2012,ak,spherical,760.0,190.0,4
2012,ak,triangular,1920.0,960.0,2
2012,ak,unknown/other,2520.0,630.0,4
2012,al,changing,7440.0,3720.0,2
2012,al,circular,1145.0,229.0,5
2012,al,cylindrical,905.0,452.5,2
2012,al,fireball,2085.0,417.0,5
2012,al,flash,603.0,301.5,2
2012,al,light,14283.0,751.7368421052631,19
2012,al,ovoid,960.0,320.0,3
2012,al,polygonal,2040.0,680.0,3
2012,al,spherical,3665.0,733.0,5
2012,al,triangular,260.0,86.66666666666667,3
2012,al,unknown/other,30.0,30.0,1
2012,ar,changing,4.0,4.0,1
2012,ar,circular,1020.0,204.0,5
2012,ar,cylindrical,155.0,51.666666666666664,3
2012,ar,disk,480.0,240.0,2
2012,ar,fireball,600.0,600.0,1
2012,ar,light,7357.0,613.0833333333334,12
2012,ar,oviod,1860.0,930.0,2
2012,ar,ovoid,1020.0,340.0,3
2012,ar,polygonal,302.0,100.66666666666667,3
2012,ar,spherical,660.0,220.0,3
2012,ar,triangular,4680.0,780.0,6
2012,ar,unknown/other,1993.0,221.44444444444446,9
2012,az,changing,33167.0,3015.181818181818,11
2012,az,circular,12167.0,675.9444444444445,18
2012,az,cylindrical,803.0,160.6,5
2012,az,disk,3048.0,508.0,6
2012,az,fireball,13996.5,777.5833333333334,18
2012,az,flash,5.0,5.0,1
2012,az,formation,1890.0,472.5,4
2012,az,light,24373.0,609.325,40
2012,az,oviod,1335.0,667.5,2
2012,az,ovoid,1878.0,234.75,8
2012,az,polygonal,1656.0,236.57142857142858,7
2012,az,spherical,22690.0,1194.2105263157894,19
2012,az,triangular,8718.5,484.3611111111111,18
2012,az,unknown/other,364127.3,22757.95625,16
2012,ca,changing,43260.0,1730.4,25
2012,ca,circular,58898.1,906.1246153846154,65
2012,ca,cylindrical,11003.0,611.2777777777778,18
2012,ca,disk,14136.0,403.8857142857143,35
2012,ca,fireball,64844.0,712.5714285714286,91
2012,ca,flash,7102.0,645.6363636363636,11
2012,ca,formation,10658.0,507.5238095238095,21
2012,ca,light,99764.5,738.9962962962964,135
2012,ca,oviod,3875.0,484.375,8
2012,ca,ovoid,31094.0,777.35,40
2012,ca,polygonal,19370.0,605.3125,32
2012,ca,spherical,56016.0,1120.32,50
2012,ca,triangular,16217.0,395.5365853658537,41
2012,ca,unknown/other,51024.5,784.9923076923077,65
2012,co,changing,2110.0,703.3333333333334,3
2012,co,circular,2357.0,392.8333333333333,6
2012,co,cylindrical,7395.0,1848.75,4
2012,co,fireball,9765.0,651.0,15
2012,co,flash,3723.0,1241.0,3
2012,co,formation,10.0,10.0,1
2012,co,light,48211.0,1928.44,25
2012,co,oviod,602.0,301.0,2
2012,co,ovoid,1869.0,311.5,6
2012,co,polygonal,320.0,64.0,5
2012,co,spherical,2595.0,519.0,5
2012,co,triangular,787.0,65.58333333333333,12
2012,co,unknown/other,5420.0,416.9230769230769,13
2012,ct,changing,303.0,151.5,2
2012,ct,circular,15600.0,866.6666666666666,18
2012,ct,cylindrical,2600.0,520.0,5
2012,ct,disk,1620.0,810.0,2
2012,ct,fireball,7517.0,268.4642857142857,28
2012,ct,flash,375.0,187.5,2
2012,ct,formation,3720.0,744.0,5
2012,ct,light,36194.0,1248.0689655172414,29
2012,ct,ovoid,5787.0,643.0,9
2012,ct,polygonal,3687.0,526.7142857142857,7
2012,ct,spherical,6345.0,634.5,10
2012,ct,triangular,3664.0,407.1111111111111,9
2012,ct,unknown/other,3461.0,288.4166666666667,12
2012,dc,changing,900.0,900.0,1
2012,dc,light,600.0,600.0,1
2012,dc,spherical,5.5,5.5,1
2012,dc,unknown/other,10.0,10.0,1
2012,de,circular,10.0,5.0,2
2012,de,disk,186.0,93.0,2
2012,de,fireball,480.0,160.0,3
2012,de,flash,600.0,600.0,1
2012,de,formation,1275.0,318.75,4
2012,de,light,1400.0,466.6666666666667,3
2012,de,oviod,180.0,180.0,1
2012,de,ovoid,1810.0,1810.0,1
2012,de,spherical,6320.0,2106.6666666666665,3
2012,de,triangular,249.0,49.8,5
2012,de,unknown/other,240.0,120.0,2
2012,fl,changing,9660.0,1073.3333333333333,9
2012,fl,circular,279989.0,6511.372093023256,43
2012,fl,cylindrical,5696.0,474.6666666666667,12
2012,fl,disk,2109.0,210.9,10
2012,fl,fireball,36762.0,408.46666666666664,90
2012,fl,flash,2790.0,697.5,4
2012,fl,formation,1105.0,157.85714285714286,7
2012,fl,light,31170.0,451.7391304347826,69
2012,fl,oviod,182.0,91.0,2
2012,fl,ovoid,14959.0,650.3913043478261,23
2012,fl,polygonal,6853.0,342.65,20
2012,fl,spherical,22583.0,705.71875,32
2012,fl,triangular,4906.0,288.5882352941176,17
2012,fl,unknown/other,23710.0,640.8108108108108,37
2012,ga,changing,2400.0,1200.0,2
2012,ga,circular,4085.0,340.4166666666667,12
2012,ga,cylindrical,1140.0,190.0,6
2012,ga,disk,1265.0,421.6666666666667,3
2012,ga,fireball,7611.0,507.4,15
2012,ga,flash,423.0,141.0,3
2012,ga,light,10535.0,501.6666666666667,21
2012,ga,oviod,2.0,2.0,1
2012,ga,ovoid,3780.0,1260.0,3
2012,ga,polygonal,4560.0,1520.0,3
2012,ga,spherical,11737.0,1304.111111111111,9
2012,ga,triangular,3852.0,321.0,12
2012,ga,unknown/other,11823.0,695.4705882352941,17
2012,hi,circular,428.0,107.0,4
2012,hi,cylindrical,18045.0,9022.5,2
2012,hi,fireball,1203.0,200.5,6
2012,hi,formation,900.0,450.0,2
2012,hi,light,3512.0,390.22222222222223,9
2012,hi,ovoid,3723.0,1241.0,3
2012,ia,changing,18120.0,6040.0,3
2012,ia,circular,3495.0,349.5,10
2012,ia,cylindrical,1455.0,363.75,4
2012,ia,disk,1032.0,344.0,3
2012,ia,fireball,1602.0,145.63636363636363,11
2012,ia,flash,63.0,31.5,2
2012,ia,formation,2100.0,700.0,3
2012,ia,light,25727.0,1225.095238095238,21
2012,ia,ovoid,900.0,450.0,2
2012,ia,polygonal,420.0,210.0,2
2012,ia,spherical,225.0,112.5,2
2012,ia,triangular,4650.0,422.72727272727275,11
2012,ia,unknown/other,1802.0,300.3333333333333,6
2012,id,circular,1770.0,252.85714285714286,7
2012,id,cylindrical,600.0,600.0,1
2012,id,disk,3600.0,3600.0,1
2012,id,fireball,1761.0,587.0,3
2012,id,flash,2706.0,676.5,4
2012,id,light,8563.0,658.6923076923077,13
2012,id,ovoid,1800.0,900.0,2
2012,id,spherical,1890.0,270.0,7
2012,id,triangular,2400.0,800.0,3
2012,id,unknown/other,12602.5,1575.3125,8
2012,il,changing,3600.0,600.0,6
2012,il,circular,54400.0,1754.8387096774193,31
2012,il,cylindrical,2850.0,356.25,8
2012,il,disk,2688.0,336.0,8
2012,il,fireball,11823.0,337.8,35
2012,il,flash,185.0,92.5,2
2012,il,formation,4020.0,502.5,8
2012,il,light,31344.0,626.88,50
2012,il,oviod,300.0,300.0,1
2012,il,ovoid,6622.0,348.5263157894737,19
2012,il,polygonal,2723.0,209.46153846153845,13
2012,il,spherical,9715.0,485.75,20
2012,il,triangular,80050.0,3202.0,25
2012,il,unknown/other,16167.0,702.9130434782609,23
2012,in,changing,600.0,600.0,1
2012,in,circular,16740.0,1287.6923076923076,13
2012,in,cylindrical,8940.0,4470.0,2
2012,in,disk,1650.0,412.5,4
2012,in,fireball,10564.0,660.25,16
2012,in,flash,8.0,8.0,1
2012,in,formation,1445.0,481.6666666666667,3
2012,in,light,2649605.0,101907.88461538461,26
2012,in,oviod,600.0,600.0,1
2012,in,ovoid,4511.0,644.4285714285714,7
2012,in,polygonal,4119.0,686.5,6
2012,in,spherical,1509.0,215.57142857142858,7
2012,in,triangular,10621.0,817.0,13
2012,in,unknown/other,19609.0,1225.5625,16
2012,ks,changing,1215.0,607.5,2
2012,ks,circular,8741.0,1248.7142857142858,7
2012,ks,cylindrical,555.0,185.0,3
2012,ks,fireball,984.0,196.8,5
2012,ks,formation,3060.0,1020.0,3
2012,ks,light,2617.0,201.30769230769232,13
2012,ks,ovoid,7.0,7.0,1
2012,ks,polygonal,965.0,321.6666666666667,3
2012,ks,spherical,3.0,3.0,1
2012,ks,triangular,780.0,390.0,2
2012,ks,unknown/other,7800.0,866.6666666666666,9
2012,ky,circular,1875.0,468.75,4
2012,ky,cylindrical,7540.0,1508.0,5
2012,ky,disk,760.0,190.0,4
2012,ky,fireball,3060.0,437.14285714285717,7
2012,ky,flash,3600.0,3600.0,1
2012,ky,formation,4560.0,1140.0,4
2012,ky,light,2844.0,284.4,10
2012,ky,ovoid,1080.0,360.0,3
2012,ky,polygonal,130.0,65.0,2
2012,ky,spherical,851.0,170.2,5
2012,ky,triangular,2940.0,588.0,5
2012,ky,unknown/other,19305.0,3861.0,5
2012,la,changing,540.0,270.0,2
2012,la,circular,370.0,92.5,4
2012,la,cylindrical,210.0,105.0,2
2012,la,disk,45.0,45.0,1
2012,la,fireball,144.0,36.0,4
2012,la,flash,4.0,4.0,1
2012,la,formation,428.0,214.0,2
2012,la,light,4451.0,494.55555555555554,9
2012,la,ovoid,960.0,480.0,2
2012,la,spherical,2705.0,1352.5,2
2012,la,triangular,405.0,67.5,6
2012,la,unknown/other,4504.0,1501.3333333333333,3
2012,ma,circular,10012.0,910.1818181818181,11
2012,ma,cylindrical,13620.0,2724.0,5
2012,ma,disk,29820.0,7455.0,4
2012,ma,fireball,5053.0,297.2352941176471,17
2012,ma,flash,16020.0,5340.0,3
2012,ma,formation,10.0,10.0,1
2012,ma,light,15049.0,654.304347826087,23
2012,ma,oviod,190.0,95.0,2
2012,ma,ovoid,4740.0,526.6666666666666,9
2012,ma,polygonal,173573.0,21696.625,8
2012,ma,spherical,10852.0,775.1428571428571,14
2012,ma,triangular,2175.0,145.0,15
2012,ma,unknown/other,8243.0,484.88235294117646,17
2012,md,changing,1210.0,605.0,2
2012,md,circular,10875.0,836.5384615384615,13
2012,md,cylindrical,7520.0,2506.6666666666665,3
2012,md,disk,8284.0,2071.0,4
2012,md,fireball,8457.0,1208.142857142857,7
2012,md,flash,3600.0,3600.0,1
2012,md,formation,1300.0,325.0,4
2012,md,light,10366.0,545.578947368421,19
2012,md,ovoid,1740.0,348.0,5
2012,md,polygonal,240.0,240.0,1
2012,md,spherical,9704.0,970.4,10
2012,md,triangular,51948.0,3055.764705882353,17
2012,md,unknown/other,2922.0,417.42857142857144,7
2012,me,changing,300.0,300.0,1
2012,me,circular,4740.0,338.57142857142856,14
2012,me,disk,265.0,88.33333333333333,3
2012,me,fireball,5651.0,513.7272727272727,11
2012,me,light,20830.0,905.6521739130435,23
2012,me,oviod,2100.0,1050.0,2
2012,me,ovoid,12180.0,2436.0,5
2012,me,polygonal,9720.0,1944.0,5
2012,me,spherical,5001.0,714.4285714285714,7
2012,me,triangular,1320.0,264.0,5
2012,me,unknown/other,1731.0,247.28571428571428,7
2012,mi,changing,8100.0,4050.0,2
2012,mi,circular,25941.0,1525.9411764705883,17
2012,mi,cylindrical,2255.0,375.8333333333333,6
2012,mi,disk,2195.0,243.88888888888889,9
2012,mi,fireball,12825.0,534.375,24
2012,mi,flash,1.0,1.0,1
2012,mi,formation,1560.0,520.0,3
2012,mi,light,72202.0,1362.301886792453,53
2012,mi,oviod,1205.0,602.5,2
2012,mi,ovoid,22390.0,2239.0,10
2012,mi,polygonal,357.0,59.5,6
2012,mi,spherical,3242.0,231.57142857142858,14
2012,mi,triangular,8488.0,404.1904761904762,21
2012,mi,unknown/other,27754.0,1156.4166666666667,24
2012,mn,changing,2405.0,801.6666666666666,3
2012,mn,circular,13307.0,665.35,20
2012,mn,cylindrical,120.0,120.0,1
2012,mn,disk,8900.0,1780.0,5
2012,mn,fireball,5020.0,386.15384615384613,13
2012,mn,flash,10.0,5.0,2
2012,mn,formation,3190.0,398.75,8
2012,mn,light,9440.0,449.5238095238095,21
2012,mn,oviod,1800.0,1800.0,1
2012,mn,ovoid,4742.0,948.4,5
2012,mn,polygonal,682.0,75.77777777777777,9
2012,mn,spherical,4160.0,462.22222222222223,9
2012,mn,triangular,10105.0,631.5625,16
2012,mn,unknown/other,7475.0,622.9166666666666,12
2012,mo,changing,1920.0,640.0,3
2012,mo,circular,4465.0,262.6470588235294,17
2012,mo,cylindrical,2525.0,280.55555555555554,9
2012,mo,disk,3363.0,420.375,8
2012,mo,fireball,9377.0,426.22727272727275,22
2012,mo,flash,300.0,300.0,1
2012,mo,formation,3301.3,1100.4333333333334,3
2012,mo,light,33175.0,1184.8214285714287,28
2012,mo,oviod,960.0,480.0,2
2012,mo,ovoid,9345.0,1557.5,6
2012,mo,polygonal,16168.0,1796.4444444444443,9
2012,mo,spherical,5885.0,452.6923076923077,13
2012,mo,triangular,40577.0,3381.4166666666665,12
2012,mo,unknown/other,17463.0,1091.4375,16
2012,ms,changing,600.0,600.0,1
2012,ms,circular,705.0,176.25,4
2012,ms,cylindrical,120.0,120.0,1
2012,ms,disk,1500.0,1500.0,1
2012,ms,flash,180.0,180.0,1
2012,ms,light,3605.0,515.0,7
2012,ms,ovoid,1500.0,750.0,2
2012,ms,polygonal,3600.0,3600.0,1
2012,ms,spherical,1080.0,360.0,3
2012,ms,triangular,5040.0,840.0,6
2012,ms,unknown/other,972.0,138.85714285714286,7
2012,mt,changing,840.0,420.0,2
2012,mt,circular,1103.0,275.75,4
2012,mt,fireball,4695.0,586.875,8
2012,mt,flash,1208.0,302.0,4
2012,mt,formation,900.0,450.0,2
2012,mt,light,3924.0,280.2857142857143,14
2012,mt,ovoid,35.0,17.5,2
2012,mt,polygonal,13830.0,2305.0,6
2012,mt,spherical,5785.0,1446.25,4
2012,mt,triangular,3912.0,434.6666666666667,9
2012,mt,unknown/other,12000.0,1090.909090909091,11
2012,nc,changing,5710.0,1903.3333333333333,3
2012,nc,circular,28348.0,914.4516129032259,31
2012,nc,cylindrical,1425.0,285.0,5
2012,nc,disk,4458.0,636.8571428571429,7
2012,nc,fireball,9257.0,402.4782608695652,23
2012,nc,flash,10880.0,3626.6666666666665,3
2012,nc,formation,10032.0,771.6923076923077,13
2012,nc,light,42943.05,1022.4535714285715,42
2012,nc,oviod,810.0,270.0,3
2012,nc,ovoid,1887.0,209.66666666666666,9
2012,nc,polygonal,14703.0,2940.6,5
2012,nc,spherical,18445.0,970.7894736842105,19
2012,nc,triangular,18291.0,653.25,28
2012,nc,unknown/other,41528.0,2076.4,20
2012,nd,changing,300.0,300.0,1
2012,nd,circular,310.0,155.0,2
2012,nd,triangular,60.0,15.0,4
2012,nd,unknown/other,960.0,480.0,2
2012,ne,circular,5395.0,899.1666666666666,6
2012,ne,cylindrical,1806.0,903.0,2
2012,ne,disk,38.0,19.0,2
2012,ne,fireball,240.0,60.0,4
2012,ne,light,7385.0,923.125,8
2012,ne,oviod,2.0,2.0,1
2012,ne,ovoid,10.0,10.0,1
2012,ne,polygonal,1080.0,360.0,3
2012,ne,spherical,1980.0,660.0,3
2012,ne,triangular,603.0,201.0,3
2012,ne,unknown/other,5467.0,683.375,8
2012,nh,circular,3576.0,325.09090909090907,11
2012,nh,cylindrical,14829.0,2118.4285714285716,7
2012,nh,disk,840.0,280.0,3
2012,nh,fireball,2310.0,385.0,6
2012,nh,flash,600.0,600.0,1
2012,nh,formation,540.0,270.0,2
2012,nh,light,5830.0,364.375,16
2012,nh,oviod,450.0,150.0,3
2012,nh,ovoid,790.0,263.3333333333333,3
2012,nh,polygonal,800.0,200.0,4
2012,nh,spherical,300.0,150.0,2
2012,nh,triangular,2670.0,534.0,5
2012,nh,unknown/other,888.0,111.0,8
2012,nj,changing,2040.0,1020.0,2
2012,nj,circular,3390.0,376.6666666666667,9
2012,nj,cylindrical,1200.0,1200.0,1
2012,nj,disk,2070.0,345.0,6
2012,nj,fireball,9136.0,304.53333333333336,30
2012,nj,flash,7271.0,1211.8333333333333,6
2012,nj,formation,1200.0,1200.0,1
2012,nj,light,22472.0,1021.4545454545455,22
2012,nj,ovoid,908.0,454.0,2
2012,nj,polygonal,610.0,122.0,5
2012,nj,spherical,6920.0,494.2857142857143,14
2012,nj,triangular,4232.0,846.4,5
2012,nj,unknown/other,30484.0,1524.2,20
2012,nm,changing,4800.0,2400.0,2
2012,nm,circular,4832.5,1208.125,4
2012,nm,cylindrical,7692.0,1923.0,4
2012,nm,disk,5770.0,1923.3333333333333,3
2012,nm,fireball,723.0,144.6,5
2012,nm,flash,3732.0,933.0,4
2012,nm,light,1534.0,219.14285714285714,7
2012,nm,oviod,1260.0,630.0,2
2012,nm,ovoid,1800.0,1800.0,1
2012,nm,polygonal,16210.0,2315.714285714286,7
2012,nm,spherical,165.0,41.25,4
2012,nm,unknown/other,24634.0,1642.2666666666667,15
2012,nv,changing,2640.0,1320.0,2
2012,nv,circular,2395.0,342.14285714285717,7
2012,nv,cylindrical,1920.0,640.0,3
2012,nv,disk,19800.0,4950.0,4
2012,nv,fireball,907.0,181.4,5
2012,nv,flash,1200.0,1200.0,1
2012,nv,formation,2280.0,570.0,4
2012,nv,light,16310.0,1165.0,14
2012,nv,ovoid,915.0,228.75,4
2012,nv,polygonal,300.0,150.0,2
2012,nv,spherical,4209.0,526.125,8
2012,nv,triangular,3819.0,545.5714285714286,7
2012,nv,unknown/other,4443.0,444.3,10
2012,ny,changing,4320.0,720.0,6
2012,ny,circular,37039.0,823.0888888888888,45
2012,ny,cylindrical,4679.0,519.8888888888889,9
2012,ny,disk,6330.0,633.0,10
2012,ny,fireball,16412.5,273.5416666666667,60
2012,ny,flash,7620.0,952.5,8
2012,ny,formation,1013.0,112.55555555555556,9
2012,ny,light,6353904.5,93439.77205882352,68
2012,ny,oviod,17.0,4.25,4
2012,ny,ovoid,3080.0,171.11111111111111,18
2012,ny,polygonal,1757.0,195.22222222222223,9
2012,ny,spherical,24618.0,946.8461538461538,26
2012,ny,triangular,21502.0,1343.875,16
2012,ny,unknown/other,28685.05,754.8697368421052,38
2012,oh,changing,60.0,60.0,1
2012,oh,circular,18462.0,498.97297297297297,37
2012,oh,cylindrical,1203.0,401.0,3
2012,oh,disk,2460.0,492.0,5
2012,oh,fireball,12676.0,294.7906976744186,43
2012,oh,flash,1202.0,601.0,2
2012,oh,formation,3485.0,348.5,10
2012,oh,light,39354.0,837.3191489361702,47
2012,oh,oviod,420.0,210.0,2
2012,oh,ovoid,3263.0,251.0,13
2012,oh,polygonal,1772.0,196.88888888888889,9
2012,oh,spherical,19742.0,616.9375,32
2012,oh,triangular,3603.0,211.94117647058823,17
2012,oh,unknown/other,22100.0,1473.3333333333333,15
2012,ok,changing,120.0,120.0,1
2012,ok,circular,10095.0,593.8235294117648,17
2012,ok,cylindrical,1860.0,620.0,3
2012,ok,disk,7380.0,3690.0,2
2012,ok,fireball,5550.0,462.5,12
2012,ok,formation,572.0,114.4,5
2012,ok,light,10326.0,737.5714285714286,14
2012,ok,oviod,300.0,150.0,2
2012,ok,ovoid,8108.0,2702.6666666666665,3
2012,ok,polygonal,420.0,210.0,2
2012,ok,spherical,8222.0,1370.3333333333333,6
2012,ok,triangular,21200.0,4240.0,5
2012,ok,unknown/other,12150.0,867.8571428571429,14
2012,or,changing,2100.0,700.0,3
2012,or,circular,25560.57,1111.3291304347827,23
2012,or,cylindrical,1180.0,295.0,4
2012,or,disk,4570.0,914.0,5
2012,or,fireball,3584.0,179.2,20
2012,or,flash,1200.0,600.0,2
2012,or,formation,2465.0,352.14285714285717,7
2012,or,light,21267.0,607.6285714285714,35
2012,or,oviod,300.0,300.0,1
2012,or,ovoid,4346.0,395.09090909090907,11
2012,or,polygonal,1520.0,304.0,5
2012,or,spherical,10356.0,647.25,16
2012,or,triangular,65.0,21.666666666666668,3
2012,or,unknown/other,34578.0,1503.391304347826,23
2012,pa,changing,2160.0,432.0,5
2012,pa,circular,42208.0,1205.942857142857,35
2012,pa,cylindrical,820.0,164.0,5
2012,pa,disk,9270.0,2317.5,4
2012,pa,fireball,21098.0,468.84444444444443,45
2012,pa,flash,3875.0,968.75,4
2012,pa,formation,4380.0,730.0,6
2012,pa,light,46337.0,785.3728813559322,59
2012,pa,oviod,915.0,228.75,4
2012,pa,ovoid,10710.0,535.5,20
2012,pa,polygonal,2988.0,249.0,12
2012,pa,spherical,4173.0,278.2,15
2012,pa,triangular,4627.0,330.5,14
2012,pa,unknown/other,20212.0,673.7333333333333,30
2012,ri,circular,10170.0,1271.25,8
2012,ri,cylindrical,180.0,180.0,1
2012,ri,fireball,797.5,113.92857142857143,7
2012,ri,light,3136.0,448.0,7
2012,ri,oviod,540.0,540.0,1
2012,ri,spherical,1020.0,340.0,3
2012,ri,triangular,300.0,300.0,1
2012,ri,unknown/other,1385.0,346.25,4
2012,sc,changing,9724.0,1215.5,8
2012,sc,circular,31673.0,1583.65,20
2012,sc,cylindrical,3040.0,380.0,8
2012,sc,disk,10910.0,2182.0,5
2012,sc,fireball,12710.0,470.74074074074076,27
2012,sc,flash,3480.0,696.0,5
2012,sc,formation,4044.0,674.0,6
2012,sc,light,23557.0,654.3611111111111,36
2012,sc,ovoid,4395.0,732.5,6
2012,sc,polygonal,1020.0,340.0,3
2012,sc,spherical,7348.0,524.8571428571429,14
2012,sc,triangular,12325.0,1120.4545454545455,11
2012,sc,unknown/other,16594.0,1185.2857142857142,14
2012,sd,changing,120.0,120.0,1
2012,sd,circular,32.0,10.666666666666666,3
2012,sd,fireball,7800.0,2600.0,3
2012,sd,formation,180.0,180.0,1
2012,sd,light,490.0,81.66666666666667,6
2012,sd,ovoid,124.0,62.0,2
2012,sd,spherical,300.0,300.0,1
2012,sd,triangular,60.0,60.0,1
2012,sd,unknown/other,1147.0,163.85714285714286,7
2012,tn,changing,4.0,4.0,1
2012,tn,circular,23737.0,1396.2941176470588,17
2012,tn,cylindrical,9745.0,812.0833333333334,12
2012,tn,disk,260.0,65.0,4
2012,tn,fireball,5881.0,490.0833333333333,12
2012,tn,flash,3611.0,1203.6666666666667,3
2012,tn,formation,300.0,300.0,1
2012,tn,light,4524.0,266.11764705882354,17
2012,tn,oviod,34.0,11.333333333333334,3
2012,tn,ovoid,1265.0,421.6666666666667,3
2012,tn,polygonal,7518.0,1879.5,4
2012,tn,spherical,5070.0,633.75,8
2012,tn,triangular,8172.0,908.0,9
2012,tn,unknown/other,6057.0,378.5625,16
2012,tx,changing,10500.0,1500.0,7
2012,tx,circular,15102.0,503.4,30
2012,tx,cylindrical,495.0,123.75,4
2012,tx,disk,126525.0,18075.0,7
2012,tx,fireball,8226.0,293.7857142857143,28
2012,tx,flash,3182.0,795.5,4
2012,tx,formation,1041.0,208.2,5
2012,tx,light,39441.0,896.3863636363636,44
2012,tx,oviod,37.0,12.333333333333334,3
2012,tx,ovoid,91547.0,6103.133333333333,15
2012,tx,polygonal,10043.0,627.6875,16
2012,tx,spherical,5400.0,540.0,10
